Fecha,Super 95,Super 95 (Sin imp.),Diesel,Diesel (Sin imp.),Diesel Cal.,Diesel Cal. (Sin imp.),Pais
2010-05-24,1.264,0.553,1.214,0.585,0.724,0.51,Chequia
2010-05-17,1.272,0.558,1.221,0.589,0.739,0.523,Chequia
2010-05-10,1.273,0.56,1.222,0.59,0.739,0.523,Chequia
2010-05-03,1.264,0.551,1.207,0.578,0.731,0.516,Chequia
2010-04-26,1.264,0.548,1.205,0.574,0.721,0.508,Chequia
2010-04-19,1.275,0.554,1.217,0.581,0.722,0.508,Chequia
2010-04-12,1.266,0.545,1.194,0.56,0.722,0.508,Chequia
2010-03-29,1.239,0.528,1.164,0.54,0.685,0.477,Chequia
2010-03-22,1.242,0.531,1.169,0.544,0.679,0.473,Chequia
2010-03-15,1.233,0.524,1.164,0.54,0.677,0.471,Chequia
2010-03-08,1.214,0.509,1.155,0.535,0.664,0.46,Chequia
2010-03-01,1.187,0.494,1.131,0.52,0.648,0.448,Chequia
2010-02-22,1.18,0.484,1.124,0.511,0.641,0.442,Chequia
2010-02-15,1.171,0.482,1.116,0.509,0.623,0.428,Chequia
2010-02-08,1.166,0.481,1.11,0.507,0.619,0.425,Chequia
2010-02-01,1.176,0.487,1.122,0.515,0.628,0.433,Chequia
2010-01-25,1.184,0.493,1.13,0.521,0.635,0.438,Chequia
2010-01-18,1.198,0.502,1.143,0.529,0.645,0.446,Chequia
2010-01-11,1.159,0.475,1.108,0.505,0.641,0.425,Chequia
2010-01-04,1.126,0.45,1.07,0.475,0.644,0.427,Chequia
2009-12-21,1.08,0.458,1.024,0.483,0.57,0.398,Chequia
2009-12-14,1.106,0.47,1.049,0.495,0.584,0.408,Chequia
2009-12-07,1.111,0.473,1.052,0.497,0.589,0.412,Chequia
2009-11-30,1.099,0.47,1.04,0.493,0.581,0.406,Chequia
2009-11-23,1.106,0.471,1.047,0.495,0.59,0.412,Chequia
2009-11-16,1.124,0.481,1.064,0.504,0.602,0.422,Chequia
2009-11-09,1.124,0.481,1.063,0.504,0.611,0.43,Chequia
2009-11-02,1.076,0.457,1.02,0.481,0.573,0.4,Chequia
2009-10-26,1.079,0.45,1.026,0.478,0.577,0.402,Chequia
2009-10-19,1.064,0.435,1.01,0.463,0.566,0.392,Chequia
2009-10-12,1.064,0.435,0.997,0.452,0.548,0.378,Chequia
2009-10-05,1.087,0.448,1.016,0.463,0.551,0.379,Chequia
2009-09-28,1.106,0.461,1.032,0.473,0.565,0.39,Chequia
2009-09-21,1.123,0.473,1.047,0.484,0.573,0.396,Chequia
2009-09-14,1.123,0.479,1.045,0.487,0.567,0.393,Chequia
2009-09-07,1.13,0.485,1.05,0.492,0.582,0.405,Chequia
2009-08-31,1.141,0.493,1.058,0.497,0.59,0.411,Chequia
2009-08-24,1.145,0.497,1.057,0.497,0.592,0.413,Chequia
2009-08-17,1.137,0.497,1.049,0.496,0.581,0.405,Chequia
2009-08-10,1.113,0.474,1.033,0.481,0.579,0.403,Chequia
2009-08-03,1.111,0.473,1.039,0.486,0.557,0.384,Chequia
2009-07-27,1.108,0.467,1.033,0.478,0.554,0.382,Chequia
2009-07-20,1.105,0.47,1.03,0.48,0.547,0.377,Chequia
2009-07-13,1.108,0.477,1.035,0.488,0.566,0.393,Chequia
2009-07-06,1.125,0.489,1.049,0.498,0.576,0.401,Chequia
2009-06-29,1.131,0.495,1.055,0.504,0.567,0.394,Chequia
2009-06-22,1.118,0.484,1.047,0.498,0.582,0.407,Chequia
2009-06-15,1.071,0.459,1.004,0.473,0.551,0.383,Chequia
2009-06-08,1.032,0.429,0.967,0.444,0.532,0.368,Chequia
2009-06-01,1.042,0.434,0.969,0.443,0.519,0.356,Chequia
2009-05-25,1.031,0.423,0.977,0.448,0.518,0.355,Chequia
2009-05-18,1.013,0.412,0.971,0.447,0.514,0.352,Chequia
2009-05-11,0.983,0.384,0.957,0.432,0.511,0.349,Chequia
2009-05-04,0.991,0.388,0.965,0.437,0.515,0.352,Chequia
2009-04-27,0.992,0.389,0.966,0.438,0.521,0.357,Chequia
2009-04-20,0.963,0.371,0.944,0.425,0.516,0.355,Chequia
2009-04-06,0.984,0.381,0.965,0.436,0.528,0.363,Chequia
2009-03-30,0.923,0.345,0.906,0.399,0.493,0.336,Chequia
2009-03-23,0.948,0.355,0.929,0.41,0.49,0.332,Chequia
2009-03-16,0.967,0.366,0.943,0.417,0.498,0.338,Chequia
2009-03-09,0.922,0.346,0.907,0.402,0.483,0.328,Chequia
2009-03-02,0.904,0.342,0.888,0.395,0.495,0.34,Chequia
2009-02-23,0.906,0.345,0.885,0.394,0.498,0.343,Chequia
2009-02-16,0.854,0.312,0.857,0.379,0.492,0.34,Chequia
2009-02-09,0.87,0.305,0.899,0.398,0.517,0.358,Chequia
2009-02-02,0.859,0.301,0.889,0.393,0.492,0.338,Chequia
2009-01-26,0.859,0.294,0.907,0.403,0.498,0.341,Chequia
2009-01-19,0.864,0.299,0.92,0.414,0.489,0.333,Chequia
2009-01-12,0.842,0.262,0.905,0.386,0.494,0.335,Chequia
2009-01-05,0.846,0.268,0.906,0.39,0.515,0.353,Chequia
2008-12-15,0.913,0.314,1.0,0.46,0.554,0.384,Chequia
2008-12-08,0.949,0.337,1.046,0.492,0.589,0.412,Chequia
2008-12-01,0.965,0.349,1.064,0.505,0.633,0.448,Chequia
2008-11-24,1.015,0.386,1.096,0.529,0.654,0.465,Chequia
2008-11-17,1.037,0.405,1.107,0.538,0.662,0.472,Chequia
2008-11-10,1.067,0.429,1.131,0.556,0.672,0.48,Chequia
2008-11-03,1.158,0.485,1.205,0.603,0.747,0.54,Chequia
2008-10-27,1.199,0.527,1.24,0.639,0.778,0.567,Chequia
2008-10-20,1.183,0.521,1.224,0.631,0.768,0.559,Chequia
2008-10-13,1.234,0.556,1.269,0.663,0.811,0.595,Chequia
2008-10-06,1.238,0.561,1.28,0.672,0.827,0.608,Chequia
2008-09-29,1.252,0.571,1.303,0.69,0.822,0.604,Chequia
2008-09-22,1.296,0.597,1.352,0.723,0.837,0.615,Chequia
2008-09-15,1.283,0.591,1.347,0.723,0.859,0.633,Chequia
2008-09-08,1.256,0.58,1.323,0.713,0.842,0.622,Chequia
2008-09-01,1.255,0.578,1.326,0.713,0.898,0.668,Chequia
2008-08-25,1.28,0.59,1.353,0.729,0.821,0.602,Chequia
2008-08-18,1.28,0.593,1.36,0.737,0.837,0.616,Chequia
2008-08-11,1.316,0.615,1.403,0.766,0.871,0.643,Chequia
2008-08-04,1.335,0.628,1.424,0.782,0.908,0.674,Chequia
2008-07-28,1.369,0.651,1.466,0.812,0.956,0.713,Chequia
2008-07-21,1.421,0.678,1.522,0.846,1.004,0.75,Chequia
2008-07-14,1.404,0.672,1.505,0.838,0.983,0.735,Chequia
2008-07-07,1.392,0.667,1.492,0.831,0.998,0.748,Chequia
2008-06-30,1.374,0.659,1.474,0.822,0.984,0.737,Chequia
2008-06-23,1.362,0.654,1.461,0.816,0.976,0.731,Chequia
2008-06-16,1.358,0.653,1.457,0.814,0.984,0.738,Chequia
2008-06-09,1.335,0.642,1.433,0.8,0.935,0.698,Chequia
2008-06-02,1.312,0.631,1.409,0.788,0.921,0.688,Chequia
2008-05-26,1.296,0.618,1.38,0.764,0.905,0.675,Chequia
2008-05-19,1.285,0.608,1.346,0.734,0.883,0.657,Chequia
2008-05-12,1.262,0.586,1.312,0.704,0.869,0.644,Chequia
2008-05-05,1.246,0.578,1.296,0.695,0.799,0.587,Chequia
2008-04-28,1.224,0.558,1.268,0.67,0.807,0.593,Chequia
2008-04-21,1.226,0.559,1.274,0.674,0.8,0.587,Chequia
2008-04-14,1.234,0.562,1.26,0.66,0.796,0.583,Chequia
2008-04-07,1.227,0.558,1.251,0.653,0.786,0.575,Chequia
2008-03-31,1.212,0.551,1.238,0.647,0.782,0.572,Chequia
2008-03-17,1.23,0.56,1.255,0.657,0.795,0.582,Chequia
2008-03-10,1.23,0.561,1.242,0.646,0.786,0.575,Chequia
2008-03-03,1.234,0.565,1.246,0.65,0.745,0.54,Chequia
2008-02-25,1.241,0.569,1.258,0.659,0.78,0.57,Chequia
2008-02-18,1.206,0.544,1.22,0.631,0.78,0.571,Chequia
2008-02-11,1.191,0.539,1.209,0.628,0.724,0.525,Chequia
2008-02-04,1.194,0.543,1.214,0.634,0.717,0.519,Chequia
2008-01-28,1.194,0.546,1.216,0.637,0.714,0.517,Chequia
2008-01-21,1.184,0.545,1.2,0.63,0.707,0.513,Chequia
2008-01-14,1.211,0.56,1.226,0.646,0.745,0.543,Chequia
2008-01-07,1.182,0.541,1.214,0.639,0.754,0.552,Chequia
2007-12-17,1.173,0.537,1.21,0.64,0.715,0.519,Chequia
2007-12-10,1.195,0.549,1.235,0.655,0.773,0.567,Chequia
2007-12-03,1.186,0.546,1.227,0.652,0.827,0.614,Chequia
2007-11-26,1.164,0.536,1.191,0.629,0.788,0.582,Chequia
2007-11-19,1.168,0.538,1.192,0.629,0.792,0.585,Chequia
2007-11-12,1.161,0.531,1.159,0.6,0.806,0.597,Chequia
2007-11-05,1.119,0.501,1.11,0.564,0.724,0.529,Chequia
2007-10-29,1.121,0.502,1.112,0.565,0.716,0.522,Chequia
2007-10-22,1.108,0.496,1.076,0.539,0.673,0.487,Chequia
2007-10-15,1.096,0.491,1.06,0.529,0.657,0.474,Chequia
2007-10-08,1.098,0.492,1.06,0.529,0.671,0.486,Chequia
2007-10-01,1.098,0.492,1.061,0.53,0.677,0.491,Chequia
2007-09-24,1.097,0.492,1.05,0.521,0.669,0.484,Chequia
2007-09-17,1.101,0.495,1.05,0.521,0.694,0.505,Chequia
2007-09-10,1.1,0.496,1.048,0.52,0.647,0.466,Chequia
2007-09-03,1.099,0.495,1.031,0.507,0.637,0.458,Chequia
2007-08-27,1.097,0.496,1.028,0.506,0.615,0.44,Chequia
2007-08-20,1.106,0.502,1.035,0.51,0.615,0.439,Chequia
2007-08-13,1.095,0.498,1.024,0.506,0.612,0.438,Chequia
2007-08-06,1.096,0.499,1.024,0.506,0.611,0.437,Chequia
2007-07-30,1.1,0.502,1.027,0.508,0.613,0.439,Chequia
2007-07-23,1.092,0.498,1.019,0.504,0.616,0.442,Chequia
2007-07-16,1.092,0.498,1.018,0.503,0.614,0.44,Chequia
2007-07-09,1.072,0.488,0.999,0.492,0.6,0.429,Chequia
2007-07-02,1.069,0.486,0.996,0.491,0.6,0.43,Chequia
2007-06-25,1.063,0.481,0.994,0.489,0.595,0.425,Chequia
2007-06-18,1.067,0.483,0.994,0.488,0.599,0.429,Chequia
2007-06-11,1.075,0.487,1.001,0.491,0.587,0.418,Chequia
2007-06-04,1.08,0.49,1.008,0.496,0.594,0.424,Chequia
2007-05-28,1.08,0.49,1.005,0.493,0.583,0.415,Chequia
2007-05-21,1.068,0.477,1.003,0.489,0.575,0.407,Chequia
2007-05-14,1.063,0.474,0.998,0.487,0.577,0.409,Chequia
2007-05-07,1.063,0.473,1.002,0.489,0.582,0.413,Chequia
2007-04-30,1.035,0.449,0.988,0.476,0.574,0.406,Chequia
2007-04-23,1.038,0.45,0.99,0.477,0.586,0.416,Chequia
2007-04-16,1.033,0.445,0.991,0.477,0.587,0.416,Chequia
2007-04-02,1.004,0.42,0.976,0.464,0.556,0.39,Chequia
2007-03-26,0.995,0.412,0.975,0.463,0.556,0.391,Chequia
2007-03-19,1.001,0.415,0.979,0.465,0.57,0.402,Chequia
2007-03-12,0.975,0.4,0.961,0.456,0.565,0.399,Chequia
2007-03-05,0.949,0.378,0.947,0.442,0.565,0.399,Chequia
2007-02-26,0.932,0.366,0.933,0.434,0.535,0.374,Chequia
2007-02-19,0.942,0.371,0.944,0.44,0.551,0.387,Chequia
2007-02-12,0.933,0.366,0.934,0.433,0.542,0.38,Chequia
2007-02-05,0.943,0.372,0.944,0.44,0.55,0.386,Chequia
2007-01-29,0.948,0.377,0.949,0.445,0.544,0.381,Chequia
2007-01-22,0.969,0.389,0.97,0.458,0.551,0.386,Chequia
2007-01-15,0.98,0.397,0.982,0.467,0.556,0.39,Chequia
2007-01-08,0.993,0.406,0.997,0.478,0.578,0.408,Chequia
2006-12-18,1.0,0.413,1.005,0.485,0.629,0.451,Chequia
2006-12-11,0.995,0.412,0.999,0.483,0.651,0.47,Chequia
2006-12-04,0.994,0.412,0.997,0.482,0.65,0.47,Chequia
2006-11-27,0.996,0.415,0.999,0.485,0.652,0.472,Chequia
2006-11-20,0.999,0.417,1.0,0.485,0.654,0.473,Chequia
2006-11-13,1.002,0.421,1.001,0.488,0.652,0.472,Chequia
2006-11-06,1.013,0.427,1.011,0.493,0.656,0.475,Chequia
2006-10-30,1.002,0.424,0.999,0.488,0.643,0.465,Chequia
2006-10-23,1.008,0.429,1.004,0.492,0.64,0.462,Chequia
2006-10-16,1.018,0.437,1.009,0.497,0.632,0.455,Chequia
2006-10-09,1.033,0.448,1.02,0.504,0.625,0.449,Chequia
2006-10-02,1.048,0.462,1.026,0.511,0.614,0.44,Chequia
2006-09-25,1.055,0.47,1.029,0.515,0.618,0.444,Chequia
2006-09-18,1.076,0.488,1.041,0.525,0.626,0.451,Chequia
2006-09-11,1.094,0.502,1.051,0.533,0.647,0.468,Chequia
2006-09-04,1.114,0.516,1.064,0.541,0.666,0.484,Chequia
2006-08-28,1.123,0.523,1.067,0.543,0.672,0.488,Chequia
2006-08-21,1.129,0.528,1.071,0.546,0.675,0.491,Chequia
2006-08-14,1.131,0.529,1.072,0.547,0.684,0.498,Chequia
2006-08-07,1.125,0.527,1.061,0.54,0.675,0.492,Chequia
2006-07-31,1.116,0.523,1.053,0.536,0.663,0.482,Chequia
2006-07-24,1.122,0.526,1.059,0.54,0.669,0.487,Chequia
2006-07-17,1.114,0.52,1.056,0.538,0.67,0.488,Chequia
2006-07-10,1.116,0.521,1.059,0.54,0.669,0.487,Chequia
2006-07-03,1.09,0.5,1.048,0.531,0.665,0.483,Chequia
2006-06-26,1.089,0.5,1.046,0.53,0.654,0.474,Chequia
2006-06-19,1.09,0.501,1.048,0.532,0.652,0.473,Chequia
2006-06-12,1.095,0.502,1.056,0.536,0.657,0.476,Chequia
2006-06-05,1.085,0.494,1.055,0.535,0.654,0.474,Chequia
2006-05-29,1.093,0.499,1.063,0.541,0.655,0.474,Chequia
2006-05-22,1.092,0.499,1.063,0.542,0.658,0.477,Chequia
2006-05-15,1.09,0.499,1.06,0.541,0.659,0.479,Chequia
2006-05-08,1.097,0.503,1.07,0.546,0.67,0.487,Chequia
2006-05-01,1.091,0.5,1.065,0.544,0.675,0.491,Chequia
2006-04-24,1.085,0.494,1.061,0.541,0.673,0.49,Chequia
2006-04-10,1.031,0.453,1.013,0.503,0.638,0.462,Chequia
2006-04-03,1.012,0.434,1.006,0.496,0.638,0.461,Chequia
2006-03-27,1.005,0.431,0.999,0.493,0.629,0.454,Chequia
2006-03-20,0.981,0.41,0.976,0.472,0.627,0.452,Chequia
2006-03-13,0.971,0.405,0.966,0.467,0.616,0.443,Chequia
2006-03-06,0.978,0.407,0.97,0.466,0.614,0.441,Chequia
2006-02-27,0.99,0.414,0.982,0.474,0.606,0.434,Chequia
2006-02-20,0.994,0.419,0.985,0.478,0.602,0.431,Chequia
2006-02-13,1.0,0.424,0.991,0.483,0.61,0.437,Chequia
2006-02-06,1.006,0.428,0.997,0.487,0.616,0.442,Chequia
2006-01-30,1.005,0.427,0.994,0.485,0.618,0.444,Chequia
2006-01-23,0.987,0.415,0.976,0.473,0.599,0.429,Chequia
2006-01-16,0.977,0.41,0.967,0.467,0.609,0.437,Chequia
2006-01-09,0.971,0.405,0.964,0.465,0.63,0.455,Chequia
2005-12-19,0.981,0.415,0.973,0.473,0.627,0.453,Chequia
2005-12-12,0.982,0.418,0.973,0.476,0.619,0.446,Chequia
2005-12-05,1.002,0.433,0.992,0.49,0.628,0.454,Chequia
2005-11-28,1.014,0.443,1.001,0.498,0.638,0.462,Chequia
2005-11-21,1.021,0.453,1.002,0.502,0.634,0.46,Chequia
2005-11-14,1.046,0.475,1.013,0.511,0.645,0.469,Chequia
2005-11-07,1.066,0.492,1.018,0.516,0.67,0.49,Chequia
2005-10-24,1.075,0.506,1.009,0.514,0.682,0.501,Chequia
2005-10-17,1.094,0.52,1.018,0.52,0.693,0.51,Chequia
2005-10-10,1.103,0.527,1.025,0.525,0.699,0.515,Chequia
2005-10-03,1.103,0.527,1.023,0.524,0.688,0.506,Chequia
2005-09-26,1.112,0.533,1.032,0.53,0.666,0.487,Chequia
2005-09-19,1.143,0.554,1.054,0.545,0.671,0.49,Chequia
2005-09-12,1.152,0.562,1.058,0.548,0.694,0.51,Chequia
2005-09-05,1.108,0.523,1.057,0.546,0.704,0.518,Chequia
2005-08-29,1.002,0.442,0.991,0.497,0.654,0.477,Chequia
2005-08-22,1.007,0.444,0.996,0.499,0.656,0.479,Chequia
2005-08-15,1.008,0.444,0.997,0.499,0.655,0.477,Chequia
2005-08-08,1.005,0.443,0.995,0.499,0.636,0.462,Chequia
2005-08-01,0.985,0.434,0.977,0.49,0.623,0.452,Chequia
2005-07-25,0.982,0.433,0.975,0.49,0.625,0.454,Chequia
2005-07-18,0.983,0.434,0.977,0.491,0.642,0.469,Chequia
2005-07-11,0.953,0.408,0.949,0.467,0.628,0.457,Chequia
2005-07-04,0.953,0.407,0.951,0.468,0.621,0.45,Chequia
2005-06-27,0.955,0.407,0.952,0.468,0.622,0.451,Chequia
2005-06-20,0.946,0.4,0.945,0.462,0.616,0.446,Chequia
2005-06-13,0.944,0.399,0.942,0.46,0.6,0.433,Chequia
2005-06-06,0.923,0.384,0.909,0.434,0.567,0.406,Chequia
2005-05-30,0.909,0.375,0.889,0.421,0.539,0.382,Chequia
2005-05-23,0.914,0.378,0.894,0.423,0.535,0.379,Chequia
2005-05-16,0.92,0.381,0.9,0.426,0.55,0.391,Chequia
2005-05-09,0.932,0.386,0.91,0.432,0.567,0.405,Chequia
2005-05-02,0.912,0.377,0.893,0.423,0.556,0.397,Chequia
2005-04-25,0.908,0.373,0.896,0.425,0.558,0.398,Chequia
2005-04-18,0.912,0.374,0.9,0.427,0.579,0.416,Chequia
2005-04-11,0.913,0.371,0.902,0.425,0.598,0.43,Chequia
2005-04-04,0.877,0.342,0.867,0.397,0.567,0.405,Chequia
2005-03-21,0.833,0.307,0.839,0.375,0.538,0.381,Chequia
2005-03-14,0.846,0.311,0.853,0.381,0.54,0.382,Chequia
2005-03-07,0.845,0.31,0.853,0.38,0.534,0.376,Chequia
2005-02-28,0.832,0.301,0.825,0.359,0.515,0.361,Chequia
2005-02-21,0.825,0.298,0.82,0.356,0.505,0.353,Chequia
2005-02-14,0.813,0.289,0.813,0.352,0.499,0.348,Chequia
2005-02-07,0.819,0.293,0.82,0.356,0.502,0.35,Chequia
2005-01-31,0.809,0.287,0.814,0.354,0.505,0.353,Chequia
2005-01-24,0.804,0.285,0.812,0.354,0.495,0.345,Chequia
2005-01-17,0.807,0.289,0.813,0.356,0.491,0.342,Chequia
2005-01-10,0.818,0.296,0.826,0.365,0.494,0.344,Chequia
2005-01-03,0.828,0.306,0.831,0.371,0.501,0.351,Chequia
2022-10-31,1.476,0.871,1.889,1.247,1.428,1.168,Chipre
2022-10-24,1.474,0.869,1.878,1.238,1.431,1.171,Chipre
2022-10-17,1.448,0.847,1.803,1.175,1.389,1.135,Chipre
2022-10-10,1.445,0.845,1.781,1.156,1.393,1.139,Chipre
2022-10-03,1.451,0.85,1.801,1.172,1.395,1.14,Chipre
2022-09-26,1.46,0.857,1.825,1.193,1.397,1.142,Chipre
2022-09-19,1.485,0.878,1.834,1.201,1.401,1.145,Chipre
2022-09-12,1.523,0.911,1.836,1.202,1.416,1.159,Chipre
2022-09-05,1.551,0.934,1.815,1.185,1.425,1.166,Chipre
2022-08-29,1.562,0.943,1.816,1.185,1.429,1.17,Chipre
2022-08-22,1.588,0.965,1.828,1.196,1.438,1.176,Chipre
2022-08-15,1.624,0.995,1.874,1.234,1.442,1.18,Chipre
2022-08-08,1.703,1.061,1.884,1.243,1.452,1.188,Chipre
2022-08-01,1.748,1.099,1.897,1.254,1.487,1.218,Chipre
2022-07-25,1.791,1.135,1.948,1.296,1.504,1.232,Chipre
2022-07-18,1.803,1.145,1.964,1.31,1.505,1.233,Chipre
2022-07-11,1.827,1.166,1.989,1.33,1.517,1.243,Chipre
2022-07-04,1.827,1.165,1.989,1.331,1.516,1.242,Chipre
2022-06-27,1.819,1.159,1.976,1.32,1.497,1.226,Chipre
2022-06-20,1.801,1.144,1.88,1.239,1.414,1.157,Chipre
2022-06-13,1.784,1.129,1.861,1.223,1.381,1.129,Chipre
2022-06-06,1.761,1.11,1.84,1.206,1.341,1.095,Chipre
2022-05-30,1.715,1.072,1.812,1.182,1.27,1.035,Chipre
2022-05-23,1.671,1.034,1.814,1.184,1.27,1.035,Chipre
2022-05-16,1.604,0.978,1.804,1.176,1.268,1.034,Chipre
2022-05-09,1.567,0.947,1.774,1.15,1.267,1.033,Chipre
2022-05-02,1.527,0.913,1.744,1.125,1.255,1.023,Chipre
2022-04-25,1.508,0.897,1.736,1.118,1.256,1.024,Chipre
2022-04-11,1.487,0.88,1.728,1.111,1.258,1.026,Chipre
2022-04-04,1.461,0.858,1.72,1.105,1.254,1.022,Chipre
2022-03-28,1.426,0.829,1.693,1.082,1.254,1.022,Chipre
2022-03-21,1.408,0.813,1.682,1.073,1.253,1.022,Chipre
2022-03-14,1.408,0.814,1.552,0.964,1.099,0.892,Chipre
2022-03-07,1.437,0.768,1.493,0.844,1.023,0.774,Chipre
2022-02-28,1.427,0.759,1.482,0.835,1.021,0.773,Chipre
2022-02-21,1.421,0.755,1.48,0.833,1.018,0.77,Chipre
2022-02-14,1.404,0.74,1.468,0.823,0.991,0.747,Chipre
2022-02-07,1.378,0.718,1.456,0.813,0.978,0.737,Chipre
2022-01-31,1.356,0.7,1.43,0.791,0.971,0.731,Chipre
2022-01-24,1.337,0.684,1.42,0.783,0.952,0.715,Chipre
2022-01-17,1.32,0.669,1.411,0.775,0.934,0.699,Chipre
2022-01-10,1.317,0.667,1.412,0.776,0.934,0.699,Chipre
2022-01-03,1.315,0.665,1.416,0.779,0.934,0.699,Chipre
2021-12-20,1.324,0.673,1.423,0.785,0.937,0.702,Chipre
2021-12-13,1.341,0.687,1.429,0.79,0.941,0.705,Chipre
2021-12-06,1.344,0.69,1.433,0.794,0.946,0.71,Chipre
2021-11-29,1.362,0.705,1.445,0.803,0.952,0.715,Chipre
2021-11-22,1.365,0.707,1.445,0.804,0.953,0.715,Chipre
2021-11-15,1.366,0.708,1.445,0.804,0.953,0.715,Chipre
2021-11-08,1.365,0.708,1.444,0.803,0.952,0.715,Chipre
2021-11-01,1.35,0.695,1.41,0.774,0.95,0.713,Chipre
2021-10-25,1.348,0.693,1.422,0.785,0.931,0.697,Chipre
2021-10-18,1.333,0.681,1.397,0.764,0.917,0.685,Chipre
2021-10-11,1.324,0.673,1.369,0.74,0.889,0.662,Chipre
2021-10-04,1.309,0.661,1.341,0.716,0.84,0.621,Chipre
2021-09-27,1.309,0.66,1.34,0.715,0.84,0.62,Chipre
2021-09-20,1.298,0.651,1.315,0.694,0.837,0.618,Chipre
2021-09-13,1.297,0.65,1.312,0.692,0.836,0.617,Chipre
2021-09-06,1.296,0.65,1.306,0.687,0.836,0.617,Chipre
2021-08-30,1.3,0.653,1.307,0.688,0.836,0.617,Chipre
2021-08-23,1.308,0.66,1.311,0.691,0.837,0.618,Chipre
2021-08-16,1.309,0.66,1.311,0.691,0.837,0.618,Chipre
2021-08-09,1.308,0.66,1.311,0.691,0.836,0.617,Chipre
2021-08-02,1.3,0.653,1.31,0.69,0.836,0.617,Chipre
2021-07-26,1.301,0.653,1.309,0.69,0.836,0.617,Chipre
2021-07-19,1.287,0.642,1.302,0.684,0.835,0.616,Chipre
2021-07-12,1.284,0.639,1.299,0.681,0.831,0.613,Chipre
2021-07-05,1.274,0.631,1.287,0.671,0.82,0.603,Chipre
2021-06-28,1.258,0.618,1.276,0.661,0.793,0.581,Chipre
2021-06-21,1.248,0.609,1.266,0.653,0.777,0.567,Chipre
2021-06-14,1.24,0.603,1.258,0.646,0.775,0.566,Chipre
2021-06-07,1.23,0.594,1.248,0.638,0.778,0.568,Chipre
2021-05-31,1.228,0.593,1.24,0.631,0.775,0.566,Chipre
2021-05-24,1.228,0.593,1.24,0.631,0.775,0.566,Chipre
2021-05-17,1.227,0.591,1.239,0.631,0.774,0.565,Chipre
2021-05-10,1.212,0.579,1.229,0.622,0.773,0.565,Chipre
2021-05-03,1.21,0.577,1.229,0.622,0.773,0.564,Chipre
2021-04-26,1.21,0.577,1.229,0.622,0.773,0.564,Chipre
2021-04-19,1.188,0.559,1.224,0.618,0.771,0.563,Chipre
2021-04-12,1.184,0.555,1.222,0.616,0.771,0.563,Chipre
2021-03-29,1.166,0.54,1.223,0.617,0.77,0.562,Chipre
2021-03-22,1.172,0.545,1.221,0.616,0.769,0.561,Chipre
2021-03-15,1.155,0.531,1.204,0.601,0.753,0.548,Chipre
2021-03-08,1.144,0.522,1.185,0.585,0.736,0.533,Chipre
2021-03-01,1.138,0.516,1.18,0.581,0.729,0.527,Chipre
2021-02-22,1.113,0.495,1.155,0.56,0.708,0.51,Chipre
2021-02-15,1.103,0.487,1.138,0.546,0.671,0.478,Chipre
2021-02-08,1.09,0.476,1.13,0.539,0.671,0.478,Chipre
2021-02-01,1.085,0.472,1.127,0.537,0.665,0.474,Chipre
2021-01-25,1.081,0.468,1.122,0.532,0.665,0.474,Chipre
2021-01-18,1.076,0.465,1.12,0.53,0.665,0.473,Chipre
2021-01-11,1.074,0.463,1.113,0.525,0.661,0.47,Chipre
2020-12-21,1.067,0.457,1.088,0.504,0.646,0.458,Chipre
2020-12-14,1.066,0.456,1.084,0.5,0.646,0.457,Chipre
2020-12-07,1.064,0.455,1.08,0.497,0.645,0.456,Chipre
2020-11-30,1.064,0.455,1.078,0.496,0.625,0.44,Chipre
2020-11-23,1.064,0.455,1.079,0.496,0.624,0.439,Chipre
2020-11-16,1.067,0.457,1.079,0.496,0.627,0.441,Chipre
2020-11-09,1.073,0.462,1.083,0.499,0.63,0.444,Chipre
2020-11-02,1.076,0.464,1.09,0.505,0.633,0.446,Chipre
2020-10-26,1.074,0.463,1.09,0.505,0.633,0.447,Chipre
2020-10-19,1.075,0.463,1.091,0.506,0.633,0.447,Chipre
2020-10-12,1.075,0.464,1.092,0.507,0.634,0.448,Chipre
2020-10-05,1.077,0.465,1.093,0.508,0.633,0.446,Chipre
2020-09-28,1.08,0.468,1.097,0.511,0.634,0.447,Chipre
2020-09-21,1.083,0.47,1.103,0.516,0.635,0.448,Chipre
2020-09-14,1.085,0.472,1.105,0.518,0.631,0.445,Chipre
2020-08-17,1.073,0.462,1.099,0.513,0.632,0.446,Chipre
2020-08-10,1.074,0.463,1.101,0.515,0.633,0.447,Chipre
2020-06-08,0.962,0.369,0.992,0.423,0.635,0.448,Chipre
2020-06-01,0.96,0.367,0.991,0.422,0.634,0.448,Chipre
2020-05-25,0.96,0.367,0.991,0.422,0.636,0.449,Chipre
2020-05-18,0.967,0.373,0.982,0.415,0.642,0.454,Chipre
2020-05-11,0.962,0.369,0.976,0.41,0.637,0.45,Chipre
2020-05-04,0.979,0.383,1.006,0.434,0.657,0.466,Chipre
2020-04-27,0.998,0.399,1.063,0.482,0.686,0.491,Chipre
2020-04-20,1.003,0.403,1.077,0.494,0.69,0.495,Chipre
2020-04-06,1.029,0.425,1.116,0.527,0.729,0.527,Chipre
2020-03-30,1.052,0.445,1.139,0.547,0.731,0.529,Chipre
2020-03-23,1.061,0.452,1.148,0.554,0.74,0.536,Chipre
